paper_id,label,important_segment,important_segment_parsed_tree
10.1037/a0026682,0,"In a regression of task performance on the main effects of coordinated action within and between teams, there was a significant negative relationship between coordination between teams and performance, Beta = -0.12, p < 0.05, one tailed. ","(ROOT  (FRAG    (S      (PP (IN In)        (NP          (NP (DT a) (NN regression))          (PP (IN of)            (NP              (NP (NN task) (NN performance))              (PP (IN on)                (NP                  (NP (DT the) (JJ main) (NNS effects))                  (PP (IN of)                    (NP                      (NP (VBN coordinated) (NN action))                      (PP (IN within)                        (CC and)                        (IN between)                        (NP (NNS teams)))))))))))      (, ,)      (NP (EX there))      (VP (VBD was)        (NP          (NP (DT a) (JJ significant) (JJ negative) (NN relationship))          (PP (IN between)            (NP              (NP (NN coordination))              (PP (IN between)                (NP (NNS teams)                  (CC and)                  (NN performance))))))))    (, ,)    (FRAG      (S        (S          (NP (NN Beta))          (VP (SYM =)            (NP (CD -0.12))))        (, ,)        (S          (NP (NN p))          (VP (SYM <)            (NP (CD 0.05) (, ,) (CD one)))))      (S        (ADJP (VBN tailed))))    (. .)))"
10.1037/a0025739,0,"Regression of branch-level empowerment climate on branch-level HPWS (high-performance work systems), controlling for bank type and branch size yielded a significant effect of branch-level HPWS, (Beta = 0.32, p < .05)","(ROOT  (NP    (NP (NN Regression))    (PP (IN of)      (NP        (NP          (NML (NN branch) (HYPH -) (NN level))          (NN empowerment) (NN climate))        (PP (IN on)          (NP            (NP              (NML (NN branch) (HYPH -) (NN level))              (NN HPWS)              (PRN (-LRB- -LRB-)                (NP                  (NML (JJ high) (HYPH -) (NN performance))                  (NN work) (NNS systems))                (-RRB- -RRB-)))            (, ,)            (VP (VBG controlling)              (SBAR (IN for)                (S                  (NP                    (NML (NN bank) (NN type)                      (CC and)                      (NN branch))                    (NN size))                  (VP (VBD yielded)                    (NP                      (NP (DT a) (JJ significant) (NN effect))                      (PP (IN of)                        (NP                          (NML (NN branch) (HYPH -) (NN level))                          (NN HPWS))))))))            (, ,)))        (PRN (-LRB- -LRB-)          (S            (NP (NN Beta))            (VP (SYM =)              (NP (CD 0.32))))          (, ,)          (S            (NP (NN p))            (VP (SYM <)              (NP (CD .05))))          (-RRB- -RRB-))))))"
10.1037/a0024844,1,"In a meta-analytic weighted least squares (WLS) mixed-effects regression analyses with effect sizes corrected for sampling error and corrections for measurement error in independent and dependent variables, relationship conflicts are reliably negatively related to trust (corrected population correlation rho hat = -0.53, with a 90% credibility interval that does not include zero (-1.00, -0.05)","(ROOT  (FRAG    (S      (PP (IN In)        (NP          (NP (DT a) (NN meta))          (HYPH -)          (NP            (NP (JJ analytic) (JJ weighted)              (NML                (NML (JJS least) (NNS squares))                (-LRB- -LRB-)                (NML                  (NP (NNP WLS)))                (-RRB- -RRB-))              (NML                (NML (JJ mixed) (HYPH -) (NNS effects))                (NN regression))              (NNS analyses))            (PP (IN with)              (NP                (NP (NN effect) (NNS sizes))                (VP (VBN corrected)                  (PP (IN for)                    (NP                      (NP (NN sampling) (NN error))                      (CC and)                      (NP (NNS corrections))))                  (PP (IN for)                    (NP                      (NP (NN measurement) (NN error))                      (PP (IN in)                        (NP                          (ADJP (JJ independent)                            (CC and)                            (JJ dependent))                          (NNS variables)))))))))))      (, ,)      (NP (NN relationship) (NNS conflicts))      (VP (VBP are)        (ADVP (RB reliably))        (ADJP (RB negatively) (JJ related)          (PP (IN to)            (NP (NN trust) (-LRB- -LRB-) (VBN corrected) (NN population) (NN correlation))))))    (S      (NP (NN rho) (NN hat))      (VP (SYM =)        (NP          (NP            (QP (CD -0) (CD .53)))          (, ,)          (PP (IN with)            (NP              (NP (DT a)                (NML (CD 90) (NN %))                (NN credibility) (NN interval))              (SBAR                (WHNP (WDT that))                (S                  (VP (VBZ does) (RB not)                    (VP (VB include)                      (NP                        (NP (CD zero))                        (-LRB- -LRB-)                        (PP (HYPH -)                          (NP (CD 1.00) (, ,) (CD -0.05)))                        (-RRB- -RRB-)))))))))))))"
10.1037/a0022465,0,"In a mediation analysis with team performance as the dependent variable, team potency as the mediating variable, and three independent variables (goal and process clarity and servant leadership), there was a significant and positive indirect effect of goal clarity on team performance outcome through the mediator of team potency, E(ajbj) = 0.16, p < .05, SE = .04, 95% CI [.07,.24].","(ROOT  (S    (PP (IN In)      (NP        (NP (DT a) (NN mediation) (NN analysis))        (PP (IN with)          (NP            (NP (NN team) (NN performance))            (PP (IN as)              (NP                (NP (DT the) (JJ dependent) (NN variable))                (, ,)                (NP                  (NP (NN team) (NN potency))                  (PP (IN as)                    (NP                      (NP (DT the) (VBG mediating) (NN variable))                      (, ,)                      (CC and)                      (NP (CD three) (JJ independent) (NNS variables))                      (PRN (-LRB- -LRB-)                        (NP                          (NP (NN goal)                            (CC and)                            (NN process) (NN clarity))                          (CC and)                          (NP (NN servant) (NN leadership)))                        (-RRB- -RRB-)))))))))))    (, ,)    (S      (NP (EX there))      (VP (VBD was)        (NP          (NP (DT a)            (ADJP (JJ significant)              (CC and)              (JJ positive))            (JJ indirect) (NN effect))          (PP (IN of)            (NP              (NP (NN goal) (NN clarity))              (PP (IN on)                (NP (NN team) (NN performance) (NN outcome))))))        (PP (IN through)          (NP            (NP (DT the) (NN mediator))            (PP (IN of)              (NP (NN team) (NN potency)))))))    (, ,)    (S      (NP (NN E) (-LRB- -LRB-) (NN ajbj) (-RRB- -RRB-))      (VP (SYM =)        (NP (CD 0.16))))    (, ,)    (S      (NP (NN p))      (VP (SYM <)        (NP (CD .05))))    (, ,)    (S      (NP (NNP SE))      (VP (SYM =)        (NP          (NP (CD .04))          (, ,)          (NP            (NML (CD 95) (NN %))            (NN CI)            (PRN (-LRB- [)              (NP (CD .07) (, ,) (CD .24))              (-RRB- ]))))))    (. .)))"
10.1037/a0020754,0,"Hierarchical linear modeling of individual task performance within groups as the dependent variable and individual-focused transformational leadership (TFL) as the predictor yielded a significant effect ( gamma =0 .17, p < 0.05, Rsquared = 0.02)","(ROOT  (S    (NP      (NP (JJ Hierarchical) (JJ linear) (NN modeling))      (PP (IN of)        (NP          (NP (JJ individual) (NN task) (NN performance))          (PP (IN within)            (NP              (NP (NNS groups))              (PP (IN as)                (NP (DT the)                  (ADJP                    (ADJP (JJ dependent) (JJ variable))                    (CC and)                    (ADJP (JJ individual) (HYPH -) (JJ focused)))                  (JJ transformational) (NN leadership)                  (PRN (-LRB- -LRB-)                    (NP (NN TFL))                    (-RRB- -RRB-))))))))      (PP (IN as)        (NP (DT the) (NN predictor))))    (VP (VBD yielded)      (NP (DT a) (JJ significant) (NN effect))      (PRN (-LRB- -LRB-)        (S          (S            (NP (NN gamma))            (VP (SYM =)              (NP (CD 0) (CD .17))))          (, ,)          (S            (NP (NN p))            (VP (SYM <)              (NP (CD 0.05)))))        (, ,)        (NP          (NP (VBN Rsquared))          (SYM =)          (NP (CD 0.02)))        (-RRB- -RRB-)))))"
10.1037/a0014628,0,"The correlation between the SJT with knowledge instructions and cognitive ability (0.19) was significantly higher (z = 1.91; p  < 0.05) than the correlation between the SJT with behavioral tendency instructions and cognitive ability (0.11). The SJT–ability correlations accounted for an additional 2.4% of variance in the knowledge condition, thus exceeding the threshold for a small effect.",(ROOT  (S    (NP      (NP (DT The) (NN correlation))      (PP (IN between)        (NP          (NP (DT the) (NN SJT))          (PP (IN with)            (NP              (NP (NN knowledge) (NNS instructions))              (CC and)              (NP (JJ cognitive) (NN ability))))))      (PRN (-LRB- -LRB-)        (NP (CD 0.19))        (-RRB- -RRB-)))    (VP (VBD was)      (ADJP (RB significantly) (JJR higher)        (PRN (-LRB- -LRB-)          (S            (NP (NN z))            (VP (SYM =)              (NP (CD 1.91))))          (: ;)          (S            (NP (NN p))            (VP (SYM <)              (NP (CD 0.05))))          (-RRB- -RRB-)))      (PP (IN than)        (NP          (NP (DT the) (NN correlation))          (PP (IN between)            (NP (DT the) (NN SJT)))))      (PP (IN with)        (NP          (NP (JJ behavioral) (NN tendency) (NNS instructions))          (CC and)          (NP (JJ cognitive) (NN ability))))      (PRN (-LRB- -LRB-)        (NP (CD 0.11))        (-RRB- -RRB-)))    (. .)))
10.1037/a0016115,0,"Contingent self-esteem moderates the effect of self-esteem on deviance, such that the relation between self-esteem level and deviance is stronger when workplace-contingent self-esteem is low.","(ROOT  (NP    (NP      (ADJP (JJ Contingent)        (NP (NN self) (HYPH -) (NN esteem)))      (NNS moderates))    (NP      (NP (DT the) (NN effect))      (PP (IN of)        (NP          (NP            (NP (NN self) (HYPH -) (NN esteem))            (PP (IN on)              (NP (NN deviance))))          (, ,)          (SBAR (JJ such) (IN that)            (S              (NP                (NP (DT the) (NN relation))                (PP (IN between)                  (NP                    (NP (NN self) (HYPH -) (NN esteem))                    (NP (NN level)                      (CC and)                      (NN deviance)))))              (VP (VBZ is)                (ADJP (JJR stronger))                (SBAR                  (WHADVP (WRB when))                  (S                    (NP (NN workplace) (HYPH -) (NN contingent) (NN self) (HYPH -) (NN esteem))                    (VP (VBZ is)                      (ADJP (JJ low)))))))))))    (. .)))"
10.1037/a0014494,0,"In a regression model of job performance in Study 1a on self-concern (SC), other-orientation (OO) and three individual job characteristics (feedback, skill variety, and job autonomy), with two-way interactions between SC and each job characteristic, and between OO and each job characteristic, there was a significant interaction between job autonomy and self-concern, B = 0.21, t = 1.96, p < 0.05. ","(ROOT  (S    (PP (IN In)      (NP        (NP (DT a) (NN regression) (NN model))        (PP (IN of)          (NP            (NP (NN job) (NN performance))            (PP (IN in)              (NP                (NP                  (NP (NN Study) (NN 1a))                  (PP                    (PP (IN on)                      (NP                        (NP (NN self) (HYPH -) (NN concern)                          (PRN (-LRB- -LRB-)                            (NP (NN SC))                            (-RRB- -RRB-)))                        (, ,)                        (NP (JJ other) (HYPH -) (NN orientation)                          (PRN (-LRB- -LRB-)                            (NP (NN OO))                            (-RRB- -RRB-)))                        (CC and)                        (NP                          (NP (CD three) (JJ individual) (NN job) (NNS characteristics))                          (-LRB- -LRB-)                          (NP                            (NP (NN feedback))                            (, ,)                            (NP (NN skill) (NN variety))                            (, ,)                            (CC and)                            (NP (NN job) (NN autonomy)))                          (-RRB- -RRB-))))                    (, ,)                    (PP (IN with)                      (NP                        (NP                          (NP                            (NML (CD two) (HYPH -) (NN way))                            (NNS interactions))                          (PP (IN between)                            (NP (NN SC))))                        (CC and)                        (NP                          (NP (DT each) (NN job))                          (ADJP (JJ characteristic)))))                    (, ,)                    (CC and)                    (PP (IN between)                      (NP (NNP OO)))))                (CC and)                (NP                  (NP (DT each) (NN job))                  (ADJP (JJ characteristic)))))))))    (, ,)    (S      (NP (EX there))      (VP (VBD was)        (NP          (NP (DT a) (JJ significant) (NN interaction))          (PP (IN between)            (NP              (NP (NN job) (NN autonomy))              (CC and)              (NP (NN self) (HYPH -) (NN concern)))))))    (, ,)    (S      (NP (NN B))      (VP (SYM =)        (NP (CD 0.21))))    (, ,)    (S      (NP (NN t))      (VP (SYM =)        (NP (CD 1.96))))    (, ,)    (S      (NP (NN p))      (VP (SYM <)        (NP (CD 0.05))))    (. .)))"
10.1007/s11747-017-0546-5,1,"The complementarity main effect is significant (β = 116.79, p < 0.001)","(ROOT  (S    (NP (DT The) (NN complementarity) (JJ main) (NN effect))    (VP (VBZ is)      (ADJP (JJ significant))      (PRN (-LRB- -LRB-)        (S          (NP (NN β))          (VP (SYM =)            (NP (CD 116.79))))        (, ,)        (S          (NP (NN p))          (VP (SYM <)            (NP (CD 0.001))))        (-RRB- -RRB-)))))"
10.1007/s11747-018-0580-y,0,"there is a positive and significant interaction between SBBE and brand age (λ8 = .01, p < .01),suggesting that the effect of SBBE on attendance gains further leverage when brand age is higher","(ROOT  (S    (ADVP (RB there))    (VP (VBZ is)      (NP        (NP          (NP (DT a)            (ADJP (JJ positive)              (CC and)              (JJ significant))            (NN interaction))          (PP (IN between)            (NP (NNP SBBE))))        (CC and)        (NP          (NP (NN brand) (NN age)            (PRN (-LRB- -LRB-)              (S                (NP (NN λ8))                (VP (SYM =)                  (NP (CD .01))))              (, ,)              (S                (NP (NN p))                (VP (SYM <)                  (NP (CD .01))))              (-RRB- -RRB-)))          (, ,)          (VP (VBG suggesting)            (SBAR (IN that)              (S                (NP                  (NP (DT the) (NN effect))                  (PP (IN of)                    (NP (NNP SBBE))))                (PP (IN on)                  (NP                    (NML                      (NML (NN attendance) (NNS gains))                      (ADVP (RB further)))                    (NN leverage)))                (SBAR                  (WHADVP (WRB when))                  (S                    (NP (NN brand) (NN age))                    (VP (VBZ is)                      (ADJP (JJR higher)))))))))))))"
10.1007/s11747-016-0508-3,0,"customers presented with the gold-colored bill folder left higher tip amounts than those presented with the black-colored bill folder (Mgold = 21.5% vs. Mblack = 18.9%; F(1,226) = 4.76, p < .05)","(ROOT  (S    (NP (NNS customers))    (VP (VBD presented)      (SBAR (IN with)        (S          (NP (DT the)            (ADJP (NN gold) (HYPH -) (VBN colored))            (NN bill) (NN folder))          (VP (VBD left)            (NP (JJR higher) (NN tip) (NNS amounts))            (PP (IN than)              (NP                (NP (DT those))                (VP (VBN presented)                  (PP (IN with)                    (NP (DT the)                      (ADJP (JJ black) (HYPH -) (JJ colored))                      (NN bill) (NN folder))                    (PRN (-LRB- -LRB-)                      (S                        (NP (NN Mgold))                        (VP (SYM =)                          (NP                            (NP                              (QP (CD 21.5) (NN %)))                            (PP (FW vs.)                              (NP                                (NP (FW Mblack))                                (VP (SYM =)                                  (NP (CD 18.9) (NN %))))))))                      (: ;)                      (S                        (NP (NN F) (-LRB- -LRB-) (CD 1,226) (-RRB- -RRB-))                        (VP (SYM =)                          (NP (CD 4.76))))                      (, ,)                      (S                        (NP (NN p))                        (VP (SYM <)                          (NP (CD .05))))                      (-RRB- -RRB-))))))))))))"
10.1007/s11747-017-0515-z,0,"a significant SBC × NOWOM interaction (F (1, 135) = 7.37, p < .01)","(ROOT  (S    (NP (DT a) (JJ significant) (NN SBC))    (VP (SYM ×)      (NP (NN NOWOM) (NN interaction)        (PRN (-LRB- -LRB-)          (S            (NP (NN F) (-LRB- -LRB-) (CD 1) (, ,) (CD 135) (-RRB- -RRB-))            (VP (SYM =)              (NP (CD 7.37))))          (, ,)          (S            (NP (NN p))            (VP (SYM <)              (NP (CD .01))))          (-RRB- -RRB-))))))"
10.1007/s11747-014-0401-x,1,Managers facing performance decline will take more risks in their marketing decisions than will managers facing performance growth.,(ROOT  (S    (NP      (NP (NNS Managers))      (VP (VBG facing)        (NP (NN performance) (NN decline))))    (VP (MD will)      (VP (VB take)        (NP (JJR more) (NNS risks))        (PP (IN in)          (NP (PRP$ their) (NN marketing) (NNS decisions)))        (SBAR (IN than)          (S            (VP (MD will)              (NP (NNS managers))              (S                (VP (VBG facing)                  (NP (NN performance) (NN growth)))))))))    (. .)))
10.1007/s11747-014-0406-5,0,"the greater the relative deviation of the degree of channel usage from the predicted distribution strategy, as identified in our strategy analysis, the lower is the employee productivity of the firm (γ1 = −111,366, t = -1.81, p = .07)","(ROOT  (FRAG    (ADJP (DT the) (JJR greater)      (SBAR        (S          (NP            (NP (DT the) (JJ relative) (NN deviation))            (PP (IN of)              (NP                (NP (DT the) (NN degree))                (PP (IN of)                  (NP                    (NP (NN channel) (NN usage))                    (PP (IN from)                      (NP (DT the) (VBN predicted) (NN distribution) (NN strategy))))))))          (, ,)          (SBAR (IN as)            (S              (VP (VBN identified)                (PP (IN in)                  (NP (PRP$ our) (NN strategy) (NN analysis))))))          (, ,)          (ADVP (DT the) (JJR lower))          (VP (VBZ is)            (NP              (NP (DT the) (NN employee) (NN productivity))              (PP (IN of)                (NP (DT the) (NN firm))))            (PRN (-LRB- -LRB-)              (S                (NP (NN γ1))                (VP (SYM =)                  (NP                    (QP (SYM −) (CD 111,366)))))              (, ,)              (S                (S                  (NP (NN t))                  (VP (SYM =)                    (NP (CD -1.81))))                (, ,)                (S                  (NP (NN p))                  (VP (SYM =)                    (NP (CD .07)))))              (-RRB- -RRB-))))))))"
10.1007/s11747-014-0369-6,0,"Using Preacher et al. (2007) method, we conducted a moderated mediation test and found that guilt mediated the effect of odd-ending pricing on purchase likelihood if participants had a hedonic motive (indirect effect; z= 2.97, p< 0.01)","(ROOT  (S    (S      (VP (VBG Using)        (NP          (NP            (NP (NNP Preacher))            (ADVP (FW et) (FW al.))            (PRN (-LRB- -LRB-)              (NP (CD 2007))              (-RRB- -RRB-)))          (NN method))))    (, ,)    (NP (PRP we))    (VP      (VP (VBD conducted)        (NP (DT a) (VBN moderated) (NN mediation) (NN test)))      (CC and)      (VP (VBD found)        (SBAR (IN that)          (S            (NP (NN guilt))            (VP              (VP (VBN mediated)                (NP                  (NP (DT the) (NN effect))                  (PP (IN of)                    (NP                      (NP                        (ADJP (JJ odd) (HYPH -) (VBG ending))                        (NN pricing))                      (PP (IN on)                        (NP (NN purchase) (NN likelihood)))))))              (SBAR (IN if)                (S                  (NP (NNS participants))                  (VP (VBD had)                    (NP (DT a) (JJ hedonic) (NN motive)))))              (PRN (-LRB- -LRB-)                (NP (JJ indirect) (NN effect))                (: ;)                (S                  (NP (NN z))                  (VP (SYM =)                    (NP (CD 2.97))))                (, ,)                (S                  (NP (NN p))                  (VP (SYM <)                    (NP (CD 0.01))))                (-RRB- -RRB-)))))))))"
10.1007/s11747-014-0373-x,0,"As predicted, fit and similarity jointly affected participants’ intention to support the nonprofit (b = .10, p = .019) via clarity of positioning, as seen in Model B","(ROOT  (S    (SBAR (IN As)      (S        (VP (VBN predicted))))    (, ,)    (NP (NN fit)      (CC and)      (NN similarity))    (ADVP (RB jointly))    (VP (VBD affected)      (NP        (NP (NNS participants) (POS ’))        (NN intention)        (S          (VP (TO to)            (VP (VB support)              (NP (DT the) (JJ nonprofit))              (PRN (-LRB- -LRB-)                (S                  (NP (NN b))                  (VP (SYM =)                    (NP (CD .10))))                (, ,)                (S                  (NP (NN p))                  (VP (SYM =)                    (NP (CD .019))))                (-RRB- -RRB-))))))      (PP (IN via)        (NP          (NP (NN clarity))          (PP (IN of)            (NP (NN positioning)))))      (, ,)      (SBAR (IN as)        (S          (VP (VBN seen)            (PP (IN in)              (NP (NNP Model) (NNP B)))))))))"
10.1007/s11747-012-0321-6,0,"We compared if the difference in CAR between the joint announcement sample and the pure announcement sample is significant using a t-test. We find that the CARs are statistically significant at the p = .05 level. (Return window: [-2, 2], mean abnormal return = 1.03, % positive = 48, Patell t-statistic = 1.96, p = 0.05.",(ROOT  (S    (NP (PRP We))    (VP (VBD compared)      (SBAR (IN if)        (S          (NP            (NP (DT the) (NN difference))            (PP (IN in)              (NP                (NP                  (NML                    (NML (NN CAR))                    (PP (IN between)                      (NP (DT the) (JJ joint) (NN announcement))))                  (NN sample))                (CC and)                (NP (DT the) (JJ pure) (NN announcement) (NN sample)))))          (VP (VBZ is)            (ADJP (JJ significant))            (S              (VP (VBG using)                (NP (DT a) (NN t) (HYPH -) (NN test))))))))    (. .)))
10.1007/s11747-011-0285-y,1,"the repeated measures ANOVA for the experimental group reveals significant increases in brand affect (F = 6.63, p < .01)","(ROOT  (S    (NP      (NP (DT the) (VBN repeated) (NNS measures) (NN ANOVA))      (PP (IN for)        (NP (DT the) (JJ experimental) (NN group))))    (VP (VBZ reveals)      (NP        (NP (JJ significant) (NNS increases))        (PP (IN in)          (NP (NN brand) (NN affect))))      (PRN (-LRB- -LRB-)        (S          (NP (NN F))          (VP (SYM =)            (NP (CD 6.63))))        (, ,)        (S          (NP (NN p))          (VP (SYM <)            (NP (CD .01))))        (-RRB- -RRB-)))))"
10.1007/s11747-011-0247-4,0,The corresponding estimate for delta quality is .280 and provides empirical support for H1 (p < 0.05).,(ROOT  (S    (NP      (NP (DT The) (VBG corresponding) (NN estimate))      (PP (IN for)        (NP (NN delta) (NN quality))))    (VP      (VP (VBZ is)        (NP (CD .280)))      (CC and)      (VP (VBZ provides)        (NP (JJ empirical) (NN support))        (PP (IN for)          (NP (NN H1))))      (PRN (-LRB- -LRB-)        (S          (NP (NN p))          (VP (SYM <)            (NP (CD 0.05))))        (-RRB- -RRB-)))    (. .)))
10.1007/s11747-010-0220-7,0,"With regard to the influence of a customer's communication style, a positive interaction effect exists between a salesperson’s relational customer orientation and a customer’s interaction orientation (b = .056, p < .05)","(ROOT  (S    (PP (IN With)      (NP        (NP (NN regard))        (PP (IN to)          (NP            (NP (DT the) (NN influence))            (PP (IN of)              (NP                (NP (DT a) (NN customer) (POS 's))                (NN communication) (NN style)))))))    (, ,)    (NP (DT a) (JJ positive) (NN interaction) (NN effect))    (VP (VBZ exists)      (PP (IN between)        (NP          (NP            (NP (DT a) (NN salesperson) (POS ’s))            (JJ relational) (NN customer) (NN orientation))          (CC and)          (NP            (NP (DT a) (NN customer) (POS ’s))            (NN interaction) (NN orientation))))      (PRN (-LRB- -LRB-)        (S          (NP (NN b))          (VP (SYM =)            (NP (CD .056))))        (, ,)        (S          (NP (NN p))          (VP (SYM <)            (NP (CD .05))))        (-RRB- -RRB-)))))"
10.1007/s11747-009-0185-6,0,"Hypothesis 1 receives general support because the relationship between the cultural values of stability and the business performance outcome are significantly greater for Japanese than for U.S. firms (the stable x national culture interaction on business performance was significant, model coefficient = 0.33, p ≤ 0.05)","(ROOT  (S    (NP (NN Hypothesis) (CD 1))    (VP (VBZ receives)      (NP (JJ general) (NN support))      (SBAR (IN because)        (S          (NP            (NP (DT the) (NN relationship))            (PP (IN between)              (NP                (NP (DT the) (JJ cultural) (NNS values))                (PP (IN of)                  (NP                    (NP (NN stability))                    (CC and)                    (NP (DT the) (NN business) (NN performance) (NN outcome)))))))          (VP (VBP are)            (ADJP              (ADJP (RB significantly) (JJR greater))              (PP (IN for)                (ADJP (JJ Japanese))))            (PP (IN than) (IN for)              (NP (NNP U.S.) (NNS firms)                (PRN (-LRB- -LRB-)                  (NP                    (NP (DT the) (JJ stable) (NN x) (JJ national) (NN culture) (NN interaction))                    (PP (IN on)                      (NP                        (NP (NN business) (NN performance))                        (SBAR                          (S                            (VP (VBD was)                              (ADJP (JJ significant))))))))                  (, ,)                  (S                    (S                      (NP (NN model) (NN coefficient))                      (VP (SYM =)                        (NP (CD 0.33))))                    (, ,)                    (S                      (NP (NN p))                      (VP (SYM ≤)                        (NP (CD 0.05)))))                  (-RRB- -RRB-))))))))))"
10.1007/s11747-010-0189-2,0,"At the low price point for CDs, students valued transparent pricing more than opaque pricing (model coefficient = 0.246, p < 0.05)","(ROOT  (SQ    (S      (PP (IN At)        (NP          (NP (DT the)            (NML (JJ low) (NN price))            (NN point))          (PP (IN for)            (NP (NNS CDs)))))      (, ,)      (NP        (NP (NNS students))        (VP (VBN valued))))    (SQ      (ADJP        (ADJP          (NP (JJ transparent) (NN pricing))          (RBR more))        (PP (IN than)          (NP            (ADJP (JJ opaque))            (NN pricing)            (PRN (-LRB- -LRB-)              (S                (NP (NN model) (NN coefficient))                (VP (SYM =)                  (NP (CD 0.246))))              (, ,)              (S                (NP (NN p))                (VP (SYM <)                  (NP (CD 0.05))))              (-RRB- -RRB-))))))))"
10.1007/s11747-009-0179-4,1,"Convenience also showed a positive relationship with speed, standardized estimate = 0.53, t = 34.57, p < 0.001","(ROOT  (S    (S      (NP (NNP Convenience))      (ADVP (RB also))      (VP (VBD showed)        (NP (DT a) (JJ positive) (NN relationship))        (PP (IN with)          (NP (NN speed)))        (PRN (, ,)          (S            (NP (VBN standardized) (NN estimate))            (VP (SYM =)              (NP (CD 0.53))))          (, ,))))    (S      (S        (NP (NN t))        (VP (SYM =)          (NP (CD 34.57))))      (, ,)      (S        (NP (NN p))        (VP (SYM <)          (NP (CD 0.001)))))))"
10.1007/s11747-009-0153-1,0,"The results showed that the interaction between PBF and CBO was significant and positive (b = .045, t = 2.02, p < .05), which indicates that the positive impact of PBF on brand value gets stronger as CBO increases","(ROOT  (S    (NP (DT The) (NNS results))    (VP (VBD showed)      (SBAR (IN that)        (S          (NP            (NP (DT the) (NN interaction))            (PP (IN between)              (NP (NNP PBF)                (CC and)                (NNP CBO))))          (VP (VBD was)            (ADJP (JJ significant)              (CC and)              (JJ positive))            (PRN (-LRB- -LRB-)              (S                (NP (NN b))                (VP (SYM =)                  (NP (CD .045))))              (, ,)              (S                (S                  (NP (NN t))                  (VP (SYM =)                    (NP (CD 2.02))))                (, ,)                (S                  (NP (NN p))                  (VP (SYM <)                    (NP (CD .05)))))              (-RRB- -RRB-))            (, ,)            (SBAR              (WHNP (WDT which))              (S                (VP (VBZ indicates)                  (SBAR (IN that)                    (S                      (NP                        (NP (DT the) (JJ positive) (NN impact))                        (PP (IN of)                          (NP                            (NP (NNP PBF))                            (PP (IN on)                              (NP (NN brand) (NN value))))))                      (VP (VBZ gets)                        (ADJP (JJR stronger))                        (SBAR (IN as)                          (S                            (NP (NNP CBO))                            (VP (VBZ increases))))))))))))))))"
10.1007/s11747-009-0140-6,0,"A 2 × 2 × 2 ANOVA revealedthe predicted three-way interaction on the difference scores(F(1, 201) = 9.94, p < .002), providing initial support for H2a","(ROOT  (S    (NP (DT A)      (NML (CD 2) (SYM ×) (CD 2) (SYM ×) (CD 2))      (NN ANOVA) (NN revealedthe))    (VP (VBD predicted)      (NP        (NML (CD three) (HYPH -) (NN way))        (NN interaction))      (PP (IN on)        (NP (DT the) (NN difference) (NNS scores)))      (PRN (-LRB- -LRB-)        (S          (NP (NN F) (-LRB- -LRB-) (CD 1) (, ,) (CD 201) (-RRB- -RRB-))          (VP (SYM =)            (NP (CD 9.94))))        (, ,)        (S          (NP (NN p))          (VP (SYM <)            (NP (CD .002))))        (-RRB- -RRB-))      (, ,)      (S        (VP (VBG providing)          (NP (JJ initial) (NN support))          (PP (IN for)            (NP (NN H2a))))))))"
10.1007/s11747-008-0119-8,0,"The one-way ANOVA revealed a significant effect [Mregret = 6.22 vs. Msatisfaction = 5.15,F(1,42) = 4.79, p < 0.05]. Thus, regretful forsakers were more likely to purchase a park ticket in the future than satisfied takers.","(ROOT  (S    (NP (DT The)      (NML (CD one) (HYPH -) (NN way))      (NN ANOVA))    (VP (VBD revealed)      (NP (DT a) (JJ significant) (NN effect))      (PRN (-LRB- [)        (S          (NP (NN Mregret))          (VP (SYM =)            (NP              (NP (CD 6.22))              (PP (FW vs.)                (NP (NN Msatisfaction) (SYM =) (CD 5.15))))))        (, ,)        (S          (S            (NP (NNP F)              (PRN (-LRB- -LRB-)                (NP (CD 1,42))                (-RRB- -RRB-)))            (VP (SYM =)              (NP (CD 4.79))))          (, ,)          (S            (NP (NN p))            (VP (SYM <)              (NP (CD 0.05)))))        (-RRB- ])))    (. .)))"
10.1007/s11747-009-0144-2,1,"In support of H1, univariate results indicate those respondents who had seen or heard ‘thank you,’ were significantly more positive in their response to the attitudinal measure (FAttitudes (1, 2315) = 46.35, p < .001)","(ROOT  (S    (PP (IN In)      (NP        (NP (NN support))        (PP (IN of)          (NP (NN H1)))))    (, ,)    (NP (JJ univariate) (NNS results))    (VP (VBP indicate)      (SBAR        (S          (NP            (NP (DT those) (NNS respondents))            (SBAR              (WHNP (WP who))              (S                (VP (VBD had)                  (VP (VBN seen)                    (CC or)                    (VBN heard)))))            (VP (`` ‘) (VBP thank)              (NP (PRP you))              (, ,) ('' ’)))          (VP (VBD were)            (ADJP              (ADJP (RB significantly) (RBR more) (JJ positive))              (PP (IN in)                (NP (PRP$ their) (NN response))))            (PP (IN to)              (NP (DT the) (JJ attitudinal) (NN measure)))            (PRN (-LRB- -LRB-)              (S                (NP (NNS FAttitudes)                  (PRN (-LRB- -LRB-)                    (NP (CD 1) (, ,) (CD 2315))                    (-RRB- -RRB-)))                (VP (SYM =)                  (NP (CD 46.35))))              (, ,)              (S                (NP (NN p))                (VP (SYM <)                  (NP (CD .001))))              (-RRB- -RRB-))))))))"
